mode,prompt_type,id_,sum,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,reason1,reason2,reason3,reason4,reason5,reason6,reason7,reason8,reason9,reason10,reason11,reason12,reason13,reason14,reason15,reason16,reason17,reason18,comp_tok_sum,prompt_tok_sum
hard,simple,71,38,1,3,2,5,2,2,2,1,1,1,4,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,12347
hard,simple,72,51,1,3,2,5,2,5,5,1,1,4,5,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,73,48,1,3,2,5,2,2,5,1,1,4,5,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,74,56,1,3,2,5,4,5,5,1,3,3,5,1,3,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,75,55,5,1,2,5,2,5,5,2,4,2,5,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,76,49,5,5,2,5,2,2,5,1,2,2,1,1,1,1,5,5,3,1,,,,,,,,,,,,,,,,,,,90,12329
hard,simple,77,54,5,5,2,5,2,2,5,1,2,2,3,1,2,1,5,5,3,3,,,,,,,,,,,,,,,,,,,90,12329
hard,simple,78,49,5,5,2,5,1,2,5,1,2,1,3,1,2,1,5,4,3,1,,,,,,,,,,,,,,,,,,,90,12329
hard,simple,79,44,5,5,2,5,1,2,5,1,2,1,3,1,1,1,1,4,3,1,,,,,,,,,,,,,,,,,,,90,12329
hard,simple,80,68,5,5,5,5,2,5,5,2,3,3,5,1,3,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,81,69,5,5,5,5,5,5,5,2,3,3,5,1,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,82,63,5,5,5,5,5,2,5,2,4,3,5,1,2,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,83,59,5,5,5,5,2,2,5,2,4,3,5,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,84,53,1,5,2,5,2,5,5,1,3,2,5,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,85,51,1,5,2,5,2,5,5,1,3,2,5,1,1,1,1,3,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,86,63,5,5,2,5,2,5,5,1,3,3,5,1,2,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,87,62,5,5,3,5,2,5,5,2,3,3,5,1,3,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,88,65,5,5,5,5,2,2,5,5,2,1,3,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12338
hard,simple,89,65,5,5,5,5,2,2,5,5,2,1,3,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12338
hard,simple,90,65,5,5,5,5,2,2,5,5,3,1,3,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12338
hard,simple,91,67,5,5,5,5,2,2,5,5,3,2,3,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12338
hard,action+layout,0,65,5,5,2,5,2,2,5,1,3,5,3,1,1,5,5,5,5,5,,,,,,,,,,,,,,,,,,,90,12338
hard,action+layout,1,54,5,5,2,5,2,5,4,2,2,1,4,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12356
hard,action+layout,2,59,5,5,5,5,2,5,4,2,2,1,4,1,3,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12410
hard,action+layout,3,59,5,5,5,5,2,2,3,3,2,2,4,5,5,1,1,5,3,1,,,,,,,,,,,,,,,,,,,90,12374
hard,action+layout,4,62,5,5,2,5,2,2,4,5,3,1,3,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12392
hard,action+layout,5,62,5,5,2,5,2,2,2,5,4,2,5,5,5,1,1,3,3,5,,,,,,,,,,,,,,,,,,,90,12347
hard,action+layout,6,67,5,5,5,5,5,2,4,2,2,5,4,1,3,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12347
hard,action+layout,7,63,5,5,5,5,2,2,4,1,3,3,4,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12455
hard,action+layout,8,65,5,5,2,5,5,2,5,1,3,2,3,1,1,5,5,5,5,5,,,,,,,,,,,,,,,,,,,90,12338
hard,action+layout,9,51,1,5,2,5,2,5,5,1,2,2,4,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12374
hard,action+layout,10,56,5,5,2,5,2,2,5,1,3,1,4,1,1,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12365
hard,action+layout,11,47,1,5,2,5,2,2,5,1,2,2,4,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12419
hard,action+layout,12,50,1,5,2,5,2,2,5,1,1,1,3,1,2,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12410
hard,action+layout,13,60,5,5,2,5,2,2,4,5,2,2,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,12365
hard,action+layout,14,51,5,5,2,5,2,2,5,1,1,2,4,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12446
hard,action+layout,15,50,1,5,2,5,2,2,5,1,3,2,4,1,2,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12455
hard,action+layout,16,41,5,5,2,2,2,2,1,1,1,2,4,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,12392
hard,action+layout,17,67,5,5,2,5,2,5,5,5,2,3,3,1,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12347
hard,action+layout,18,55,1,5,2,5,2,5,5,1,1,2,5,1,1,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12410
hard,action+layout,19,65,5,5,2,5,2,5,5,5,3,2,4,5,5,1,1,5,3,2,,,,,,,,,,,,,,,,,,,90,12428
hard,action+layout,20,67,5,5,5,5,2,2,5,5,2,2,4,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12428
hard,action+layout,21,61,5,5,2,5,2,2,4,5,2,3,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,12383
hard,action+layout,22,69,5,5,5,5,2,2,5,5,1,2,4,5,5,1,5,4,3,5,,,,,,,,,,,,,,,,,,,90,12347
hard,action+layout,23,58,5,5,2,5,2,2,5,5,1,2,3,5,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12392
hard,action+layout,24,69,5,5,5,5,2,2,5,5,3,2,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12392
hard,action+layout,25,68,5,5,2,5,2,5,5,5,2,2,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12428
hard,action+layout,26,57,5,5,5,5,2,5,5,1,2,1,4,1,2,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12419
hard,action+layout,27,65,5,5,2,1,2,5,5,5,2,2,5,5,5,5,1,5,3,2,,,,,,,,,,,,,,,,,,,90,12419
hard,action+layout,28,55,5,5,5,5,2,2,4,1,3,2,3,1,3,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12374
hard,action+layout,29,49,5,5,2,5,2,2,5,1,2,2,3,1,1,1,1,3,3,5,,,,,,,,,,,,,,,,,,,90,12410
hard,action+layout,30,66,5,5,5,5,2,2,5,5,2,2,4,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12410
hard,action+layout,31,56,5,5,2,5,2,2,5,1,3,2,3,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12401
hard,action+layout,32,72,5,5,2,5,5,5,5,3,3,3,4,1,3,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12401
hard,action+layout,33,69,5,5,2,5,2,2,5,5,2,3,4,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12365
hard,action+layout,34,77,5,5,5,5,2,5,5,5,1,2,4,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12428
hard,action+layout,35,73,5,5,2,5,2,5,5,5,3,3,4,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12374
hard,action+layout,36,54,3,2,2,3,2,5,5,1,4,2,5,1,1,5,1,5,3,4,,,,,,,,,,,,,,,,,,,90,12419
hard,action+layout,37,62,5,5,2,5,2,5,5,1,4,2,5,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12374
hard,action+layout,38,47,1,5,2,5,2,2,5,1,2,2,4,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12419
hard,action+layout,39,59,5,5,2,5,2,5,5,1,3,2,5,1,1,5,1,5,3,3,,,,,,,,,,,,,,,,,,,90,12410
hard,action+layout,40,72,5,5,5,5,2,5,5,5,1,2,3,5,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12482
hard,action+layout,41,49,5,5,2,5,2,2,1,5,1,2,3,1,3,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,12410
hard,action+layout,42,59,5,5,5,5,2,2,5,1,3,1,3,1,2,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12374
hard,action+layout,43,67,5,5,2,5,2,5,5,5,2,2,4,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12401
hard,action+layout,44,61,5,5,2,5,2,2,2,5,3,2,4,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12365
hard,action+layout,45,53,5,5,2,5,2,2,5,1,3,2,4,1,2,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12392
hard,action+layout,46,65,5,5,5,5,2,2,5,3,2,2,4,2,4,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12392
hard,action+layout,47,55,5,5,2,5,2,5,5,1,3,2,4,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12365
hard,action+layout,48,69,5,5,5,5,2,2,5,5,3,2,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12428
hard,action+layout,49,59,5,5,2,5,2,2,5,2,2,2,5,1,2,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12410
hard,action+layout,50,61,5,5,2,5,2,5,5,1,3,2,5,1,2,5,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12428
hard,action+layout,51,60,5,5,2,5,2,5,5,3,3,3,5,3,3,1,1,5,3,1,,,,,,,,,,,,,,,,,,,90,12401
hard,action+layout,52,58,5,5,2,5,2,5,5,1,1,1,5,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12374
hard,action+layout,53,57,5,5,2,5,2,5,5,1,3,2,5,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12392
hard,action+layout,54,56,5,5,2,5,2,2,5,1,2,1,5,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12401
hard,action+layout,55,62,5,5,5,5,2,5,5,1,2,2,4,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12392
hard,action+layout,56,70,5,5,5,5,2,2,5,5,1,2,4,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12392
hard,action+layout,57,72,5,5,2,5,2,5,5,5,3,2,4,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12383
hard,action+layout,58,76,5,5,5,5,2,5,5,5,2,1,3,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12401
hard,action+layout,59,58,5,5,2,3,2,5,5,1,3,3,4,1,1,5,1,5,3,4,,,,,,,,,,,,,,,,,,,90,12446
hard,action+layout,60,66,5,5,5,5,2,2,5,5,3,2,3,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12419
hard,action+layout,61,58,5,5,2,5,2,2,5,5,3,2,4,1,5,1,1,5,3,2,,,,,,,,,,,,,,,,,,,90,12374
hard,action+layout,62,78,5,5,5,5,2,5,5,5,2,2,4,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12383
hard,action+layout,63,63,5,5,2,5,2,5,5,5,2,3,3,5,5,1,1,4,3,2,,,,,,,,,,,,,,,,,,,90,12374
hard,action+layout,64,59,5,3,2,5,2,5,5,5,1,2,5,1,3,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12383
hard,action+layout,65,49,5,3,2,3,2,5,5,1,3,2,3,1,1,1,1,3,3,5,,,,,,,,,,,,,,,,,,,90,12383
hard,action+layout,66,77,5,5,5,5,5,2,5,5,3,3,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12410
hard,action+layout,67,67,5,5,2,5,2,5,5,5,2,3,4,1,5,5,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12392
hard,action+layout,68,53,1,3,2,5,2,5,5,1,3,2,3,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12455
hard,action+layout,69,56,1,5,2,3,2,5,4,1,2,2,4,1,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12383
hard,action+layout,70,63,5,5,5,5,2,5,5,5,1,1,3,1,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12410
hard,action+layout,71,30,1,1,2,2,2,2,2,1,1,1,4,1,1,1,1,2,2,3,,,,,,,,,,,,,,,,,,,90,12464
hard,action+layout,72,54,1,3,2,3,2,5,5,5,3,3,5,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12401
hard,action+layout,73,57,1,3,2,5,5,5,5,1,1,4,5,1,1,5,1,5,3,4,,,,,,,,,,,,,,,,,,,90,12428
hard,action+layout,74,48,1,3,2,5,2,5,2,5,1,2,5,1,2,1,1,4,1,5,,,,,,,,,,,,,,,,,,,90,12392
hard,action+layout,75,54,2,2,2,4,2,5,5,2,1,2,5,1,2,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12383
hard,action+layout,76,54,5,5,2,5,2,2,5,1,3,1,3,1,2,1,1,5,5,5,,,,,,,,,,,,,,,,,,,90,12383
hard,action+layout,77,47,1,5,2,5,2,2,5,1,3,2,3,1,1,1,1,5,3,4,,,,,,,,,,,,,,,,,,,90,12410
hard,action+layout,78,47,5,5,2,5,1,2,5,1,2,1,3,1,1,1,1,5,5,1,,,,,,,,,,,,,,,,,,,90,12383
hard,action+layout,79,55,5,5,2,5,2,2,5,2,3,2,1,5,5,1,1,2,3,4,,,,,,,,,,,,,,,,,,,90,12410
hard,action+layout,80,77,5,5,5,5,2,5,5,5,3,3,5,5,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12491
hard,action+layout,81,68,5,5,2,5,2,5,5,5,2,2,5,1,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12428
hard,action+layout,82,52,3,1,5,5,2,2,5,3,1,3,4,1,3,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12383
hard,action+layout,83,70,5,5,4,5,2,5,5,5,2,2,5,5,5,5,1,5,3,1,,,,,,,,,,,,,,,,,,,90,12383
hard,action+layout,84,54,5,1,2,5,2,2,5,1,2,2,5,1,2,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12419
hard,action+layout,85,50,3,1,2,5,2,5,5,1,2,2,5,1,2,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12410
hard,action+layout,86,55,5,5,2,5,2,2,5,2,1,2,4,1,4,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12392
hard,action+layout,87,60,5,5,2,5,5,2,5,1,3,4,5,1,3,1,1,5,3,4,,,,,,,,,,,,,,,,,,,90,12383
hard,action+layout,88,67,5,5,5,5,2,2,5,5,1,3,4,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12509
hard,action+layout,89,66,5,5,2,5,2,2,5,5,1,2,3,1,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12401
hard,action+layout,90,65,5,5,5,5,2,2,4,5,2,2,4,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12392
hard,action+layout,91,51,5,5,4,5,1,2,4,1,2,1,4,1,2,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12410
hard,action+expression,0,48,1,5,4,5,2,2,5,1,2,2,3,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12383
hard,action+expression,1,57,1,5,5,5,5,5,5,1,3,2,4,1,1,1,1,5,3,4,,,,,,,,,,,,,,,,,,,90,12392
hard,action+expression,2,47,5,3,2,5,2,2,2,2,3,2,3,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12410
hard,action+expression,3,65,5,5,5,5,2,5,5,3,3,2,3,1,2,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12347
hard,action+expression,4,60,5,5,2,5,2,5,5,1,3,2,4,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12383
hard,action+expression,5,69,1,5,5,5,4,5,4,5,4,2,4,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12329
hard,action+expression,6,54,1,5,5,5,2,2,2,1,3,3,5,1,1,5,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12383
hard,action+expression,7,58,5,5,5,5,2,5,5,1,2,2,4,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12383
hard,action+expression,8,53,5,5,2,5,2,2,5,2,3,2,4,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12383
hard,action+expression,9,51,1,5,2,5,2,5,5,1,3,2,3,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12374
hard,action+expression,10,52,1,2,2,5,2,5,5,1,3,2,3,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12392
hard,action+expression,11,57,5,5,4,5,2,5,4,1,3,2,4,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12329
hard,action+expression,12,63,5,5,5,5,2,2,5,3,3,2,3,1,3,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12428
hard,action+expression,13,60,5,5,5,5,2,2,5,2,2,2,4,1,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12365
hard,action+expression,14,53,5,5,2,5,2,2,5,2,3,2,3,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12428
hard,action+expression,15,54,1,5,2,5,2,5,5,1,2,2,3,1,1,5,5,5,3,1,,,,,,,,,,,,,,,,,,,90,12473
hard,action+expression,16,63,5,5,5,5,2,2,3,5,2,2,3,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12401
hard,action+expression,17,65,5,5,5,5,2,2,5,5,1,2,4,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12410
hard,action+expression,18,41,1,1,2,5,2,2,4,1,2,3,3,1,1,1,1,4,3,4,,,,,,,,,,,,,,,,,,,90,12401
hard,action+expression,19,72,5,5,5,5,2,2,5,5,2,2,3,5,5,5,1,5,5,5,,,,,,,,,,,,,,,,,,,90,12347
hard,action+expression,20,71,5,5,5,5,2,2,5,5,3,2,3,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12329
hard,action+expression,21,59,5,5,5,5,2,2,5,2,3,2,3,1,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12392
hard,action+expression,22,69,5,5,5,5,2,5,5,5,2,2,3,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12329
hard,action+expression,23,64,5,5,5,5,2,2,5,3,2,2,3,1,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12383
hard,action+expression,24,65,5,5,5,5,2,5,5,3,2,2,5,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12347
hard,action+expression,25,74,5,5,5,5,2,5,5,3,3,2,5,5,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12356
hard,action+expression,26,66,5,5,5,5,2,5,5,2,2,2,5,1,1,5,5,5,5,1,,,,,,,,,,,,,,,,,,,90,12356
hard,action+expression,27,68,5,5,5,5,2,5,5,2,3,2,5,1,2,5,1,5,5,5,,,,,,,,,,,,,,,,,,,90,12356
hard,action+expression,28,72,5,5,5,5,2,5,5,3,2,2,4,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12410
hard,action+expression,29,65,5,5,4,5,2,5,5,1,2,2,4,1,1,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12419
hard,action+expression,30,63,5,5,2,5,2,5,5,2,4,2,3,1,1,5,1,5,5,5,,,,,,,,,,,,,,,,,,,90,12419
hard,action+expression,31,63,5,5,5,5,2,2,5,2,2,2,3,1,1,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12401
hard,action+expression,32,70,5,5,5,5,2,5,5,5,2,2,4,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12347
hard,action+expression,33,67,5,5,5,5,2,2,5,5,1,2,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12401
hard,action+expression,34,65,5,5,5,5,2,2,5,2,3,2,4,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12347
hard,action+expression,35,76,5,5,5,5,2,5,5,5,3,3,4,5,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12347
hard,action+expression,36,59,5,5,2,5,4,5,5,1,3,2,5,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12410
hard,action+expression,37,64,5,5,4,5,2,5,5,2,3,2,5,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12347
hard,action+expression,38,50,5,2,2,5,2,2,5,1,2,2,5,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12428
hard,action+expression,39,67,5,5,5,5,2,5,5,1,4,2,5,1,1,5,1,5,5,5,,,,,,,,,,,,,,,,,,,90,12410
hard,action+expression,40,76,5,5,5,5,2,2,5,5,2,2,3,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,90,12365
hard,action+expression,41,65,5,5,5,5,2,2,5,5,1,2,3,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12428
hard,action+expression,42,77,5,5,5,5,2,2,5,5,3,2,3,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,90,12365
hard,action+expression,43,62,5,5,5,5,2,2,2,5,2,2,4,5,5,1,1,3,3,5,,,,,,,,,,,,,,,,,,,90,12365
hard,action+expression,44,59,5,5,4,5,2,2,1,5,2,2,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,12401
hard,action+expression,45,57,5,5,5,5,2,2,5,2,2,2,4,1,3,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12338
hard,action+expression,46,56,5,5,5,5,2,2,5,2,2,2,4,1,2,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12401
hard,action+expression,47,67,5,5,5,5,2,5,5,5,2,3,4,1,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12329
hard,action+expression,48,68,5,5,3,5,2,5,5,2,3,2,5,1,2,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12410
hard,action+expression,49,71,5,5,5,5,2,2,5,4,2,2,5,5,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12356
hard,action+expression,50,69,5,5,5,5,2,5,5,3,3,2,5,2,3,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12410
hard,action+expression,51,69,5,5,5,5,5,2,5,3,4,3,5,3,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12356
hard,action+expression,52,36,1,1,2,1,2,2,1,2,3,3,4,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,12428
hard,action+expression,53,62,5,5,2,5,2,5,5,1,4,2,5,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12401
hard,action+expression,54,56,5,5,4,5,2,2,5,1,3,3,5,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12356
hard,action+expression,55,56,5,5,2,5,2,5,4,2,3,2,4,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12401
hard,action+expression,56,78,5,5,5,5,2,5,5,5,2,2,4,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12374
hard,action+expression,57,76,5,5,5,5,2,5,5,5,1,2,3,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12374
hard,action+expression,58,72,5,5,5,5,2,5,5,5,3,2,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12383
hard,action+expression,59,78,5,5,5,5,2,5,5,5,2,1,3,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,90,12383
hard,action+expression,60,72,5,5,5,5,2,5,5,5,2,2,4,5,1,5,1,5,5,5,,,,,,,,,,,,,,,,,,,90,12347
hard,action+expression,61,77,5,5,5,5,2,5,5,5,3,3,4,1,4,5,5,5,5,5,,,,,,,,,,,,,,,,,,,90,12356
hard,action+expression,62,77,5,5,5,5,2,5,5,5,3,2,4,5,5,5,1,5,5,5,,,,,,,,,,,,,,,,,,,90,12356
hard,action+expression,63,75,5,3,5,5,2,2,5,5,3,3,4,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12356
hard,action+expression,64,47,3,3,2,4,2,5,5,1,3,2,5,1,1,1,1,4,3,1,,,,,,,,,,,,,,,,,,,90,12365
hard,action+expression,65,50,1,3,2,4,2,5,5,1,1,2,5,1,1,5,1,5,3,3,,,,,,,,,,,,,,,,,,,90,12365
hard,action+expression,66,52,3,3,2,3,2,5,5,1,4,2,5,1,1,5,1,5,3,1,,,,,,,,,,,,,,,,,,,90,12374
hard,action+expression,67,55,1,3,2,5,2,5,5,2,2,2,5,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12365
hard,action+expression,68,45,1,3,2,5,2,2,5,1,2,2,4,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12428
hard,action+expression,69,50,1,1,1,5,2,5,5,1,2,2,4,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12428
hard,action+expression,70,72,5,5,5,5,2,5,5,5,2,2,4,5,3,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12383
hard,action+expression,71,59,5,3,2,5,2,5,5,3,2,2,4,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12437
hard,action+expression,72,65,5,5,2,5,4,5,5,2,3,3,5,3,3,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12410
hard,action+expression,73,58,1,5,2,5,2,5,5,2,3,3,5,3,2,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12410
hard,action+expression,74,59,5,5,2,5,2,5,5,2,3,1,5,1,3,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12419
hard,action+expression,75,70,5,5,2,5,2,5,5,3,2,2,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12410
hard,action+expression,76,61,5,5,2,5,2,5,5,1,3,2,3,1,1,5,5,5,5,1,,,,,,,,,,,,,,,,,,,90,12419
hard,action+expression,77,48,5,5,2,5,2,2,5,1,3,1,3,1,2,1,1,5,3,1,,,,,,,,,,,,,,,,,,,90,12455
hard,action+expression,78,62,5,5,2,5,2,2,5,5,3,2,3,5,5,1,1,3,3,5,,,,,,,,,,,,,,,,,,,90,12419
hard,action+expression,79,61,5,5,2,5,2,5,5,1,3,2,3,1,1,5,1,5,5,5,,,,,,,,,,,,,,,,,,,90,12437
hard,action+expression,80,61,5,3,5,5,2,5,5,2,1,2,5,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12356
hard,action+expression,81,59,5,5,5,5,2,2,5,3,2,2,5,1,2,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12356
